Year,LocationAbbr,LocationDesc,DataSource,TopicType,TopicDesc,MeasureDesc,Variable,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,GeoLocation,Topic Type ID,Topic ID,Measure ID,SubMeasureID,DisplayOrder
2009,OH,Ohio,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,922.8,,,"OH
(40.06021014100048, -82.40426005599966)",HLT,501HLT,520SAE,SAE004,04
2009,OK,Oklahoma,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,309.7,,,"OK
(35.47203135600046, -97.52107021399968)",HLT,501HLT,520SAE,SAE004,04
2009,OR,Oregon,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,275.1,,,"OR
(44.56744942400047, -120.15503132599969)",HLT,501HLT,520SAE,SAE004,04
2009,PA,Pennsylvania,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,1198.1,,,"PA
(40.79373015200048, -77.86070029399963)",HLT,501HLT,520SAE,SAE004,04
2009,RI,Rhode Island,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,124.5,,,"RI
(41.70828019300046, -71.52247031399963)",HLT,501HLT,520SAE,SAE004,04
2009,SC,South Carolina,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,367.6,,,"SC
(33.998821303000454, -81.04537120699968)",HLT,501HLT,520SAE,SAE004,04
2009,SD,South Dakota,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,51.4,,,"SD
(44.353130053000484, -100.3735306369997)",HLT,501HLT,520SAE,SAE004,04
2009,TN,Tennessee,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,580.5,,,"TN
(35.68094058000048, -85.77449091399967)",HLT,501HLT,520SAE,SAE004,04
2009,TX,Texas,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,1783.0,,,"TX
(31.827240407000488, -99.42677020599967)",HLT,501HLT,520SAE,SAE004,04
2009,UT,Utah,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,111.2,,,"UT
(39.360700171000474, -111.58713063499971)",HLT,501HLT,520SAE,SAE004,04
2009,VT,Vermont,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,49.7,,,"VT
(43.62538123900049, -72.51764079099962)",HLT,501HLT,520SAE,SAE004,04
2009,VA,Virginia,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,602.9,,,"VA
(37.54268067400045, -78.45789046299967)",HLT,501HLT,520SAE,SAE004,04
2009,WA,Washington,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,470.1,,,"WA
(47.52227862900048, -120.47001078999972)",HLT,501HLT,520SAE,SAE004,04
2009,WV,West Virginia,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,198.2,,,"WV
(38.66551020200046, -80.71264013499967)",HLT,501HLT,520SAE,SAE004,04
2009,WI,Wisconsin,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,444.8,,,"WI
(44.39319117400049, -89.81637074199966)",HLT,501HLT,520SAE,SAE004,04
2009,WY,Wyoming,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,41.5,,,"WY
(43.23554134300048, -108.10983035299967)",HLT,501HLT,520SAE,SAE004,04
2009,US,United States,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,25535.1,,,"US
(38.883, 77.017)",HLT,501HLT,520SAE,SAE004,04
2009,AL,Alabama,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,139.2,,,"AL
(32.84057112200048, -86.63186076199969)",HLT,501HLT,520SAE,SAE005,05
2009,AK,Alaska,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,9.7,,,"AK
(64.84507995700051, -147.72205903599973)",HLT,501HLT,520SAE,SAE005,05
2009,AZ,Arizona,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,118.2,,,"AZ
(34.865970280000454, -111.76381127699972)",HLT,501HLT,520SAE,SAE005,05
2009,AR,Arkansas,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,106.6,,,"AR
(34.74865012400045, -92.27449074299966)",HLT,501HLT,520SAE,SAE005,05
2009,CA,California,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,813.4,,,"CA
(37.63864012300047, -120.99999953799971)",HLT,501HLT,520SAE,SAE005,05
2009,CO,Colorado,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,124.5,,,"CO
(38.843840757000464, -106.13361092099967)",HLT,501HLT,520SAE,SAE005,05
2009,CT,Connecticut,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,259.3,,,"CT
(41.56266102000046, -72.64984095199964)",HLT,501HLT,520SAE,SAE005,05
2009,DE,Delaware,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,48.7,,,"DE
(39.008830667000495, -75.57774116799965)",HLT,501HLT,520SAE,SAE005,05
2009,DC,District of Columbia,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,30.1,,,"DC
(38.89037138500049, -77.03196112699965)",HLT,501HLT,520SAE,SAE005,05
2009,FL,Florida,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,658.6,,,"FL
(28.932040377000476, -81.92896053899966)",HLT,501HLT,520SAE,SAE005,05
2009,GA,Georgia,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,189.0,,,"GA
(32.83968109300048, -83.62758034599966)",HLT,501HLT,520SAE,SAE005,05
2009,HI,Hawaii,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,33.3,,,"HI
(21.304850435000446, -157.85774940299973)",HLT,501HLT,520SAE,SAE005,05
2009,ID,Idaho,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,31.3,,,"ID
(43.682630005000476, -114.3637300419997)",HLT,501HLT,520SAE,SAE005,05
2009,IL,Illinois,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,418.3,,,"IL
(40.48501028300046, -88.99771017799969)",HLT,501HLT,520SAE,SAE005,05
2009,IN,Indiana,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,282.8,,,"IN
(39.766910452000445, -86.14996019399968)",HLT,501HLT,520SAE,SAE005,05
2009,IA,Iowa,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,132.6,,,"IA
(42.46940091300047, -93.81649055599968)",HLT,501HLT,520SAE,SAE005,05
2009,KS,Kansas,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,97.7,,,"KS
(38.34774030000045, -98.20078122699965)",HLT,501HLT,520SAE,SAE005,05
2009,KY,Kentucky,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,158.0,,,"KY
(37.645970271000465, -84.77497104799966)",HLT,501HLT,520SAE,SAE005,05
2009,LA,Louisiana,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,122.0,,,"LA
(31.31266064400046, -92.44568007099969)",HLT,501HLT,520SAE,SAE005,05
2009,ME,Maine,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,64.6,,,"ME
(45.254228894000505, -68.98503133599962)",HLT,501HLT,520SAE,SAE005,05
2009,MD,Maryland,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,253.0,,,"MD
(39.29058096400047, -76.60926011099963)",HLT,501HLT,520SAE,SAE005,05
2009,MA,Massachusetts,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,408.7,,,"MA
(42.27687047000046, -72.08269067499964)",HLT,501HLT,520SAE,SAE005,05
2009,MI,Michigan,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,328.1,,,"MI
(44.6613195430005, -84.71439026999968)",HLT,501HLT,520SAE,SAE005,05
2009,MN,Minnesota,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,223.9,,,"MN
(46.35564873600049, -94.79420050299967)",HLT,501HLT,520SAE,SAE005,05
2009,MS,Mississippi,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,92.9,,,"MS
(32.745510099000455, -89.53803082499968)",HLT,501HLT,520SAE,SAE005,05
2009,MO,Missouri,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,233.5,,,"MO
(38.635790776000476, -92.56630005299968)",HLT,501HLT,520SAE,SAE005,05
2009,MT,Montana,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,30.4,,,"MT
(47.06652897200047, -109.42442064499971)",HLT,501HLT,520SAE,SAE005,05
2009,NE,Nebraska,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,71.3,,,"NE
(41.6410409880005, -99.36572062299967)",HLT,501HLT,520SAE,SAE005,05
2009,NV,Nevada,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,42.5,,,"NV
(39.493240390000494, -117.07184056399967)",HLT,501HLT,520SAE,SAE005,05
2009,NH,New Hampshire,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,60.2,,,"NH
(43.65595011300047, -71.50036091999965)",HLT,501HLT,520SAE,SAE005,05
2009,NJ,New Jersey,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,387.4,,,"NJ
(40.13057004800049, -74.27369128799967)",HLT,501HLT,520SAE,SAE005,05
2009,NM,New Mexico,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,36.9,,,"NM
(34.52088095200048, -106.24058098499967)",HLT,501HLT,520SAE,SAE005,05
2009,NY,New York,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,912.6,,,"NY
(42.82700103200045, -75.54397042699964)",HLT,501HLT,520SAE,SAE005,05
2009,NC,North Carolina,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,315.5,,,"NC
(35.466220975000454, -79.15925046299964)",HLT,501HLT,520SAE,SAE005,05
2009,ND,North Dakota,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,32.4,,,"ND
(47.47531977900047, -100.11842104899966)",HLT,501HLT,520SAE,SAE005,05
2009,OH,Ohio,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,556.0,,,"OH
(40.06021014100048, -82.40426005599966)",HLT,501HLT,520SAE,SAE005,05
2009,OK,Oklahoma,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,109.6,,,"OK
(35.47203135600046, -97.52107021399968)",HLT,501HLT,520SAE,SAE005,05
2009,OR,Oregon,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,105.7,,,"OR
(44.56744942400047, -120.15503132599969)",HLT,501HLT,520SAE,SAE005,05
2009,PA,Pennsylvania,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,673.2,,,"PA
(40.79373015200048, -77.86070029399963)",HLT,501HLT,520SAE,SAE005,05
2009,RI,Rhode Island,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,62.2,,,"RI
(41.70828019300046, -71.52247031399963)",HLT,501HLT,520SAE,SAE005,05
2009,SC,South Carolina,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,134.8,,,"SC
(33.998821303000454, -81.04537120699968)",HLT,501HLT,520SAE,SAE005,05
2009,SD,South Dakota,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,33.1,,,"SD
(44.353130053000484, -100.3735306369997)",HLT,501HLT,520SAE,SAE005,05
2009,TN,Tennessee,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,217.7,,,"TN
(35.68094058000048, -85.77449091399967)",HLT,501HLT,520SAE,SAE005,05
2009,TX,Texas,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,494.2,,,"TX
(31.827240407000488, -99.42677020599967)",HLT,501HLT,520SAE,SAE005,05
2009,UT,Utah,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,23.7,,,"UT
(39.360700171000474, -111.58713063499971)",HLT,501HLT,520SAE,SAE005,05
2009,VT,Vermont,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,24.9,,,"VT
(43.62538123900049, -72.51764079099962)",HLT,501HLT,520SAE,SAE005,05
2009,VA,Virginia,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,238.5,,,"VA
(37.54268067400045, -78.45789046299967)",HLT,501HLT,520SAE,SAE005,05
2009,WA,Washington,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,182.5,,,"WA
(47.52227862900048, -120.47001078999972)",HLT,501HLT,520SAE,SAE005,05
2009,WV,West Virginia,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,82.1,,,"WV
(38.66551020200046, -80.71264013499967)",HLT,501HLT,520SAE,SAE005,05
2009,WI,Wisconsin,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,223.2,,,"WI
(44.39319117400049, -89.81637074199966)",HLT,501HLT,520SAE,SAE005,05
2009,WY,Wyoming,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,15.6,,,"WY
(43.23554134300048, -108.10983035299967)",HLT,501HLT,520SAE,SAE005,05
2009,US,United States,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,10646.8,,,"US
(38.883, 77.017)",HLT,501HLT,520SAE,SAE005,05
2009,AL,Alabama,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,99.7,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","AL
(32.84057112200048, -86.63186076199969)",HLT,501HLT,520SAE,SAE006,06
2009,AK,Alaska,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,26.0,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","AK
(64.84507995700051, -147.72205903599973)",HLT,501HLT,520SAE,SAE006,06
2009,AZ,Arizona,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,135.7,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","AZ
(34.865970280000454, -111.76381127699972)",HLT,501HLT,520SAE,SAE006,06
2009,AR,Arkansas,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,67.4,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","AR
(34.74865012400045, -92.27449074299966)",HLT,501HLT,520SAE,SAE006,06
2009,CA,California,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,814.6,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","CA
(37.63864012300047, -120.99999953799971)",HLT,501HLT,520SAE,SAE006,06
2009,CO,Colorado,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,121.8,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","CO
(38.843840757000464, -106.13361092099967)",HLT,501HLT,520SAE,SAE006,06
2009,CT,Connecticut,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,149.6,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","CT
(41.56266102000046, -72.64984095199964)",HLT,501HLT,520SAE,SAE006,06
2009,DE,Delaware,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,31.2,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","DE
(39.008830667000495, -75.57774116799965)",HLT,501HLT,520SAE,SAE006,06
2009,DC,District of Columbia,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,24.5,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","DC
(38.89037138500049, -77.03196112699965)",HLT,501HLT,520SAE,SAE006,06
2009,FL,Florida,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,577.3,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","FL
(28.932040377000476, -81.92896053899966)",HLT,501HLT,520SAE,SAE006,06
2009,GA,Georgia,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,167.0,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","GA
(32.83968109300048, -83.62758034599966)",HLT,501HLT,520SAE,SAE006,06
2009,HI,Hawaii,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,24.3,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","HI
(21.304850435000446, -157.85774940299973)",HLT,501HLT,520SAE,SAE006,06
2009,ID,Idaho,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,34.1,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","ID
(43.682630005000476, -114.3637300419997)",HLT,501HLT,520SAE,SAE006,06
2009,IL,Illinois,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,299.8,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","IL
(40.48501028300046, -88.99771017799969)",HLT,501HLT,520SAE,SAE006,06
2009,IN,Indiana,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,147.3,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","IN
(39.766910452000445, -86.14996019399968)",HLT,501HLT,520SAE,SAE006,06
2009,IN,Indiana,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Total,$,Millions of Dollars,2930.4,†,Excludes dental expenditures,"IN
(39.766910452000445, -86.14996019399968)",HLT,501HLT,520SAE,SAE001,01
2009,IL,Illinois,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Total,$,Millions of Dollars,5495.6,†,Excludes dental expenditures,"IL
(40.48501028300046, -88.99771017799969)",HLT,501HLT,520SAE,SAE001,01
2009,IA,Iowa,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,71.2,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","IA
(42.46940091300047, -93.81649055599968)",HLT,501HLT,520SAE,SAE006,06
2009,KS,Kansas,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,60.8,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","KS
(38.34774030000045, -98.20078122699965)",HLT,501HLT,520SAE,SAE006,06
2009,KY,Kentucky,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,103.3,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","KY
(37.645970271000465, -84.77497104799966)",HLT,501HLT,520SAE,SAE006,06
2009,LA,Louisiana,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,117.5,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","LA
(31.31266064400046, -92.44568007099969)",HLT,501HLT,520SAE,SAE006,06
2009,MD,Maryland,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Total,$,Millions of Dollars,2709.6,†,Excludes dental expenditures,"MD
(39.29058096400047, -76.60926011099963)",HLT,501HLT,520SAE,SAE001,01
2009,ME,Maine,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,70.3,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","ME
(45.254228894000505, -68.98503133599962)",HLT,501HLT,520SAE,SAE006,06
2009,MD,Maryland,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,138.1,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","MD
(39.29058096400047, -76.60926011099963)",HLT,501HLT,520SAE,SAE006,06
2009,MA,Massachusetts,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,276.8,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","MA
(42.27687047000046, -72.08269067499964)",HLT,501HLT,520SAE,SAE006,06
2009,MI,Michigan,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,265.1,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","MI
(44.6613195430005, -84.71439026999968)",HLT,501HLT,520SAE,SAE006,06
2009,MN,Minnesota,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,197.1,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","MN
(46.35564873600049, -94.79420050299967)",HLT,501HLT,520SAE,SAE006,06
2009,MS,Mississippi,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,65.2,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","MS
(32.745510099000455, -89.53803082499968)",HLT,501HLT,520SAE,SAE006,06
2009,MO,Missouri,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,141.1,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","MO
(38.635790776000476, -92.56630005299968)",HLT,501HLT,520SAE,SAE006,06
2009,MT,Montana,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,25.8,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","MT
(47.06652897200047, -109.42442064499971)",HLT,501HLT,520SAE,SAE006,06
2009,NE,Nebraska,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,37.4,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","NE
(41.6410409880005, -99.36572062299967)",HLT,501HLT,520SAE,SAE006,06
2009,NV,Nevada,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,59.9,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","NV
(39.493240390000494, -117.07184056399967)",HLT,501HLT,520SAE,SAE006,06
2009,NH,New Hampshire,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,41.4,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","NH
(43.65595011300047, -71.50036091999965)",HLT,501HLT,520SAE,SAE006,06
2009,IA,Iowa,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Total,$,Millions of Dollars,1285.3,†,Excludes dental expenditures,"IA
(42.46940091300047, -93.81649055599968)",HLT,501HLT,520SAE,SAE001,01
2009,NJ,New Jersey,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,241.8,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","NJ
(40.13057004800049, -74.27369128799967)",HLT,501HLT,520SAE,SAE006,06
